customer_id,customer_name,business_segment,invoice_number,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_date,amount_paid,payment_status
CUST224474,"Brady, Dean and Payne",Mid,FDX2025614563,2025-12-02,64192,224232,64192,2025-12-22,2025-12-17,64192,Paid
CUST280275,"Herman, Williams and Francis",Small,FDX2025312242,2025-12-01,6268,26143,14950,2025-12-16,2025-12-09,6268,Paid
CUST409347,Capital Trading,Small,FDX2025657301,2025-12-14,8226,31360,15082,2025-12-29,2025-12-26,8226,Paid
CUST416747,Cook Company,Mid,FDX2025900826,2025-12-07,40474,158918,40474,2025-12-27,,,Unpaid
CUST669693,Cover Holdings,Mid,FDX2025809793,2025-12-10,61599,200696,139514,2025-12-30,,,Unpaid
CUST849968,Wind Healthcare,Mid,FDX2025654971,2025-12-02,33059,154462,42686,2025-12-22,2025-12-19,33059,Paid
CUST301626,Tuckerfurt Holdings,Small,FDX2025378644,2025-12-13,3746,23489,13751,2025-12-28,2025-12-27,3746,Paid
CUST644442,Stout Equipment,Small,FDX2025168853,2025-12-15,5962,18096,9132,2025-12-30,2025-12-27,5962,Paid
CUST271935,Hernandez-Williams Automotive,Mid,FDX2025571603,2025-12-05,9581,191418,101291,2025-12-25,2025-12-18,9581,Paid
CUST786685,Briggsbury Pharmaceuticals,Small,FDX2025343039,2025-12-06,5171,39945,12599,2025-12-21,,,Unpaid
CUST883902,Enjoy Electronics,Small,FDX2025431833,2025-12-04,11834,31815,18527,2025-12-19,,,Unpaid
CUST672383,"Adams, Technologies",Small,FDX2025242806,2025-12-06,2397,6330,3841,2025-12-21,2025-12-18,2397,Paid
CUST439035,Decade Wholesale,Small,FDX2025821686,2025-12-02,16110,49888,16110,2025-12-17,,,Unpaid
CUST949671,Baby Supply,Small,FDX2025201772,2025-12-15,9537,28728,9537,2025-12-30,2025-12-30,9537,Paid
CUST903599,"White, Welch and Turner",Mid,FDX2025393928,2025-12-07,75485,235340,75485,2025-12-27,,,Unpaid
CUST860623,Phillips-Lee Group,Small,FDX2025331611,2025-12-11,9254,29729,22709,2025-12-26,,,Unpaid
CUST185824,Ohio Partners,Small,FDX2025467478,2025-12-16,16406,42043,29079,2025-12-31,,,Unpaid
CUST400710,Calderon Technologies,Mid,FDX2025500213,2025-12-10,13313,226650,102326,2025-12-30,2025-12-30,13313,Paid
CUST742270,Arnold-Boyd Enterprises,Mid,FDX2025173132,2025-12-10,7945,211402,7945,2025-12-30,,,Unpaid
CUST463252,Hartmanside Automotive,Small,FDX2025901829,2025-12-10,1906,18449,1906,2025-12-25,,,Unpaid
CUST950929,Camera Manufacturing,Small,FDX2025658237,2025-12-03,7429,30747,10698,2025-12-18,2025-12-18,7429,Paid
CUST689930,Allenland International,Small,FDX2025812929,2025-12-07,4992,20111,4992,2025-12-22,,,Unpaid
CUST843273,"Cohen, Logistics",Mid,FDX2025956711,2025-12-05,22140,73249,22140,2025-12-25,2025-12-25,22140,Paid
CUST264007,"Arellano, Bishop and Cook",Small,FDX2025268581,2025-12-07,3652,16786,3652,2025-12-22,2025-12-17,3652,Paid
CUST865827,Nevada Healthcare,Small,FDX2025593753,2025-12-14,8320,28576,12134,2025-12-29,,,Unpaid
CUST732667,Morgan Materials,Mid,FDX2025896816,2025-12-01,14438,75848,44639,2025-12-21,,,Unpaid
CUST958613,"Peterson, Huang and Taylor",Small,FDX2025725008,2025-12-16,2955,23087,10268,2025-12-31,2025-12-26,2955,Paid
CUST238699,Shelton Holdings,Small,FDX2025894611,2025-12-13,6591,18474,11745,2025-12-28,2025-12-21,6591,Paid
CUST464604,Reveal Corporation,Small,FDX2025150109,2025-12-08,4368,14046,4368,2025-12-23,,,Unpaid
CUST214115,Leon International,Small,FDX2025231492,2025-12-07,4489,26368,4489,2025-12-22,,,Unpaid
CUST693137,Oklahoma Services,Small,FDX2025392068,2025-12-02,13457,41481,13457,2025-12-17,,,Unpaid
CUST490677,Thomas-Lopez International,Mid,FDX2025665375,2025-12-07,39633,220472,68692,2025-12-27,2025-12-27,39633,Paid
CUST696410,Fire Services,Small,FDX2025708312,2025-12-14,1774,35734,10442,2025-12-29,2025-12-29,1774,Paid
CUST414878,Oneal International,Small,FDX2025696754,2025-12-16,925,6610,3401,2025-12-31,2025-12-26,925,Paid
CUST345210,Warren-Chase Medical,Large,FDX2025771048,2025-12-01,62803,384718,62803,2025-12-31,2025-12-28,62803,Paid
CUST466569,Itself International,Large,FDX2025323307,2025-12-01,103024,423419,237081,2025-12-31,2025-12-28,103024,Paid
CUST472518,Hart Healthcare,Large,FDX2025273461,2025-12-01,42853,290316,154608,2025-12-31,2025-12-24,42853,Paid
CUST719123,Hansenmouth Corporation,Large,FDX2025139616,2025-12-01,113290,519916,113290,2025-12-31,2025-12-24,113290,Paid
CUST224763,Young-Willis Electronics,Small,FDX2025596401,2025-12-04,1761,6185,1761,2025-12-19,,,Unpaid
CUST256524,Eat Materials,Mid,FDX2025397620,2025-12-05,44009,136220,107106,2025-12-25,,,Unpaid
CUST671876,Everybody Holdings,Mega,FDX2025943142,2025-12-01,172625,2748483,661678,2025-12-31,2025-12-24,172625,Paid
CUST433571,Yes Services,Mid,FDX2025500808,2025-12-10,8732,82625,8732,2025-12-30,,,Unpaid
CUST854914,Eight Equipment,Mid,FDX2025281050,2025-12-01,36388,133327,84020,2025-12-21,2025-12-18,36388,Paid
CUST625473,Hectorport Automotive,Small,FDX2025543009,2025-12-03,4796,30323,9536,2025-12-18,2025-12-11,4796,Paid
CUST630209,Term Technologies,Mid,FDX2025328318,2025-12-01,37297,140757,56117,2025-12-21,,,Unpaid
CUST134453,Jones-Reyes Partners,Mid,FDX2025819519,2025-12-05,27874,86534,43922,2025-12-25,,,Unpaid
CUST475841,"Perry, Brown and Griffith",Mid,FDX2025136506,2025-12-06,17538,80275,44444,2025-12-26,2025-12-26,17538,Paid
CUST816916,"Ramsey, Technologies",Mid,FDX2025512585,2025-12-09,45322,168109,45322,2025-12-29,2025-12-28,45322,Paid
CUST556159,"Bell, Carter and Carpenter",Small,FDX2025108207,2025-12-04,700,33731,13515,2025-12-19,,,Unpaid
CUST299300,Lee Medical,Large,FDX2025122253,2025-12-01,82519,312831,82519,2025-12-31,2025-12-30,82519,Paid
CUST390024,Joneston Technologies,Small,FDX2025294397,2025-12-11,3669,24385,8262,2025-12-26,,,Unpaid
CUST500263,Hudsonport Medical,Small,FDX2025246581,2025-12-04,14760,39853,14760,2025-12-19,2025-12-18,14760,Paid
CUST388244,Fall Equipment,Small,FDX2025628738,2025-12-16,5001,13561,5001,2025-12-31,2025-12-24,5001,Paid
CUST211619,Suffer Trading,Small,FDX2025115716,2025-12-13,3571,21444,3571,2025-12-28,2025-12-27,3571,Paid
CUST572598,"Jenkins, Trading",Large,FDX2025135926,2025-12-01,19529,257606,19529,2025-12-31,2025-12-28,19529,Paid
CUST522526,Daniels Pharmaceuticals,Small,FDX2025896337,2025-12-04,4861,38110,13761,2025-12-19,2025-12-14,4861,Paid
CUST221102,Vargas Supply,Mega,FDX2025319854,2025-12-01,68423,1441947,301903,2025-12-31,,,Unpaid
CUST383471,Reedmouth Group,Small,FDX2025801779,2025-12-03,7411,20473,7411,2025-12-18,2025-12-15,7411,Paid
CUST765215,Carlson-Wallace Services,Small,FDX2025881011,2025-12-03,4115,17127,4115,2025-12-18,2025-12-17,4115,Paid
CUST272964,"Lloyd, Sandoval and Hinton",Small,FDX2025551209,2025-12-02,645,10270,2964,2025-12-17,2025-12-16,645,Paid
CUST633869,Father Trading,Small,FDX2025614228,2025-12-06,5091,39351,17742,2025-12-21,2025-12-18,5091,Paid
CUST417322,Meyer Industries,Mid,FDX2025169005,2025-12-08,10310,59215,10310,2025-12-28,2025-12-23,10310,Paid
CUST631960,Environment Medical,Mid,FDX2025207272,2025-12-09,6880,189703,57364,2025-12-29,2025-12-24,6880,Paid
CUST271833,Bright Electronics,Small,FDX2025470375,2025-12-08,3856,27464,3856,2025-12-23,2025-12-22,3856,Paid
CUST107737,Christinaville Healthcare,Small,FDX2025665278,2025-12-08,1772,5709,1772,2025-12-23,,,Unpaid
CUST541056,Moss Logistics,Mega,FDX2025499166,2025-12-01,431393,2900618,431393,2025-12-31,,,Unpaid
CUST499559,Barr Trading,Small,FDX2025353765,2025-12-04,5774,47234,14129,2025-12-19,2025-12-12,5774,Paid
CUST849342,Guzman Company,Mega,FDX2025950504,2025-12-01,108999,2332647,459271,2025-12-31,2025-12-24,108999,Paid
CUST622418,Haynes Group,Small,FDX2025933411,2025-12-02,2125,15447,4712,2025-12-17,2025-12-12,2125,Paid
CUST276681,Williams-Nunez,Large,FDX2025182417,2025-12-01,85324,741407,256652,2025-12-31,2025-12-26,85324,Paid
CUST666545,Andersontown Electronics,Mid,FDX2025188828,2025-12-09,5896,103116,36638,2025-12-29,2025-12-28,5896,Paid
CUST149665,Scott Electronics,Mega,FDX2025543733,2025-12-01,306541,1532335,524604,2025-12-31,2025-12-30,306541,Paid
CUST624401,Ryan LLC,Small,FDX2025395816,2025-12-12,3603,11563,3603,2025-12-27,2025-12-22,3603,Paid
CUST617141,Smithport Partners,Mid,FDX2025394048,2025-12-05,10078,70733,15152,2025-12-25,2025-12-18,10078,Paid
